,DOM,TSCounter,time,tot
596,12.0,1623055043.4,67961229.0,25.0
597,14.0,1623055043.4,67961229.0,25.0
598,16.0,1623055043.4,67961232.0,26.0
599,17.0,1623055043.4,67961229.0,25.0
600,18.0,1623055043.4,67961228.0,26.0
601,1.0,1623055044.4,84680893.0,25.0
602,2.0,1623055044.4,84680896.0,25.0
603,4.0,1623055044.4,84680890.0,25.0
604,5.0,1623055044.4,84680888.0,25.0
605,6.0,1623055044.4,84680897.0,25.0
606,7.0,1623055044.4,84680894.0,25.0
607,8.0,1623055044.4,84680892.0,25.0
608,9.0,1623055044.4,84680889.0,25.0
609,10.0,1623055044.4,84680893.0,26.0
610,11.0,1623055044.4,84680891.0,25.0
611,12.0,1623055044.4,84680889.0,24.0
612,14.0,1623055044.4,84680889.0,25.0
613,16.0,1623055044.4,84680892.0,25.0
614,17.0,1623055044.4,84680889.0,25.0
615,18.0,1623055044.4,84680888.0,25.0
616,1.0,1623055045.5,1400951.0,25.0
617,2.0,1623055045.5,1400954.0,25.0
618,4.0,1623055045.5,1400949.0,25.0
619,5.0,1623055045.5,1400946.0,25.0
620,6.0,1623055045.5,1400955.0,25.0
621,7.0,1623055045.5,1400953.0,25.0
622,8.0,1623055045.5,1400950.0,25.0
623,9.0,1623055045.5,1400947.0,25.0
624,10.0,1623055045.5,1400952.0,25.0
625,11.0,1623055045.5,1400949.0,26.0
626,12.0,1623055045.5,1400947.0,25.0
627,14.0,1623055045.5,1400947.0,25.0
628,16.0,1623055045.5,1400951.0,25.0
629,17.0,1623055045.5,1400947.0,25.0
630,18.0,1623055045.5,1400947.0,25.0
631,1.0,1623055046.5,18120860.0,25.0
632,2.0,1623055046.5,18120864.0,25.0
633,4.0,1623055046.5,18120858.0,25.0
634,5.0,1623055046.5,18120855.0,25.0
635,6.0,1623055046.5,18120865.0,25.0
636,7.0,1623055046.5,18120862.0,25.0
637,8.0,1623055046.5,18120859.0,25.0
638,9.0,1623055046.5,18120856.0,25.0
639,10.0,1623055046.5,18120861.0,25.0
640,11.0,1623055046.5,18120859.0,25.0
641,12.0,1623055046.5,18120856.0,25.0
642,14.0,1623055046.5,18120856.0,25.0
643,16.0,1623055046.5,18120860.0,25.0
644,17.0,1623055046.5,18120857.0,25.0
645,18.0,1623055046.5,18120856.0,25.0
646,1.0,1623055047.5,34841414.0,25.0
647,2.0,1623055047.5,34841417.0,25.0
648,4.0,1623055047.5,34841412.0,24.0
649,5.0,1623055047.5,34841409.0,25.0
650,6.0,1623055047.5,34841418.0,25.0
651,7.0,1623055047.5,34841416.0,25.0
652,8.0,1623055047.5,34841413.0,25.0
653,9.0,1623055047.5,34841410.0,25.0
654,10.0,1623055047.5,34841415.0,25.0
655,11.0,1623055047.5,34841412.0,25.0
656,12.0,1623055047.5,34841410.0,25.0
657,14.0,1623055047.5,34841410.0,25.0
658,16.0,1623055047.5,34841413.0,25.0
659,17.0,1623055047.5,34841410.0,25.0
660,18.0,1623055047.5,34841409.0,25.0
661,1.0,1623055048.5,51561582.0,25.0
662,2.0,1623055048.5,51561586.0,25.0
663,4.0,1623055048.5,51561580.0,25.0
664,5.0,1623055048.5,51561577.0,25.0
665,6.0,1623055048.5,51561587.0,25.0
666,7.0,1623055048.5,51561584.0,25.0
667,8.0,1623055048.5,51561581.0,25.0
668,9.0,1623055048.5,51561578.0,25.0
669,10.0,1623055048.5,51561583.0,25.0
670,11.0,1623055048.5,51561581.0,25.0
671,12.0,1623055048.5,51561578.0,25.0
672,14.0,1623055048.5,51561578.0,25.0
673,16.0,1623055048.5,51561582.0,25.0
674,17.0,1623055048.5,51561579.0,25.0
675,18.0,1623055048.5,51561578.0,25.0
676,1.0,1623055049.5,68281515.0,25.0
677,2.0,1623055049.5,68281518.0,25.0
678,4.0,1623055049.5,68281512.0,25.0
679,5.0,1623055049.5,68281510.0,25.0
680,6.0,1623055049.5,68281519.0,25.0
681,7.0,1623055049.5,68281516.0,25.0
682,8.0,1623055049.5,68281514.0,25.0
683,9.0,1623055049.5,68281511.0,25.0
684,10.0,1623055049.5,68281516.0,25.0
685,11.0,1623055049.5,68281513.0,25.0
686,12.0,1623055049.5,68281511.0,25.0
687,14.0,1623055049.5,68281511.0,25.0
688,16.0,1623055049.5,68281514.0,25.0
689,17.0,1623055049.5,68281511.0,25.0
690,18.0,1623055049.5,68281510.0,25.0
691,1.0,1623055050.5,85001674.0,25.0
692,2.0,1623055050.5,85001678.0,25.0
693,4.0,1623055050.5,85001672.0,25.0
694,5.0,1623055050.5,85001669.0,25.0
695,6.0,1623055050.5,85001679.0,25.0
696,7.0,1623055050.5,85001676.0,25.0
697,8.0,1623055050.5,85001673.0,25.0
698,9.0,1623055050.5,85001670.0,25.0
699,10.0,1623055050.5,85001675.0,25.0
700,11.0,1623055050.5,85001673.0,25.0
701,12.0,1623055050.5,85001670.0,25.0
702,14.0,1623055050.5,85001670.0,25.0
703,16.0,1623055050.5,85001674.0,25.0
704,17.0,1623055050.5,85001671.0,25.0
705,18.0,1623055050.5,85001670.0,25.0
706,1.0,1623055051.6,1721833.0,25.0
707,2.0,1623055051.6,1721836.0,25.0
708,4.0,1623055051.6,1721831.0,25.0
709,5.0,1623055051.6,1721828.0,25.0
710,6.0,1623055051.6,1721837.0,25.0
711,7.0,1623055051.6,1721835.0,25.0
712,8.0,1623055051.6,1721832.0,25.0
713,9.0,1623055051.6,1721829.0,25.0
714,10.0,1623055051.6,1721834.0,25.0
715,11.0,1623055051.6,1721831.0,25.0
716,12.0,1623055051.6,1721829.0,25.0
717,14.0,1623055051.6,1721829.0,25.0
718,16.0,1623055051.6,1721833.0,25.0
719,17.0,1623055051.6,1721829.0,25.0
720,18.0,1623055051.6,1721829.0,25.0
721,1.0,1623055052.6,18442221.0,25.0
722,2.0,1623055052.6,18442224.0,25.0
723,4.0,1623055052.6,18442219.0,25.0
724,5.0,1623055052.6,18442216.0,25.0
725,6.0,1623055052.6,18442225.0,25.0
726,7.0,1623055052.6,18442223.0,25.0
727,8.0,1623055052.6,18442220.0,25.0
728,9.0,1623055052.6,18442217.0,25.0
729,10.0,1623055052.6,18442222.0,25.0
730,11.0,1623055052.6,18442219.0,25.0
731,12.0,1623055052.6,18442217.0,25.0
732,14.0,1623055052.6,18442217.0,25.0
733,16.0,1623055052.6,18442220.0,26.0
734,17.0,1623055052.6,18442217.0,25.0
735,18.0,1623055052.6,18442217.0,25.0
736,1.0,1623055053.6,35161928.0,25.0
737,2.0,1623055053.6,35161931.0,25.0
738,4.0,1623055053.6,35161926.0,25.0
739,5.0,1623055053.6,35161923.0,25.0
740,6.0,1623055053.6,35161932.0,25.0
741,7.0,1623055053.6,35161930.0,25.0
742,8.0,1623055053.6,35161927.0,25.0
743,9.0,1623055053.6,35161924.0,25.0
744,10.0,1623055053.6,35161929.0,25.0
745,11.0,1623055053.6,35161926.0,25.0
746,12.0,1623055053.6,35161924.0,25.0
747,14.0,1623055053.6,35161924.0,25.0
748,16.0,1623055053.6,35161927.0,25.0
749,17.0,1623055053.6,35161924.0,25.0
750,18.0,1623055053.6,35161924.0,25.0
751,1.0,1623055054.6,51881821.0,25.0
752,2.0,1623055054.6,51881825.0,25.0
753,4.0,1623055054.6,51881819.0,25.0
754,5.0,1623055054.6,51881816.0,25.0
755,6.0,1623055054.6,51881826.0,25.0
756,7.0,1623055054.6,51881823.0,25.0
757,8.0,1623055054.6,51881820.0,25.0
758,9.0,1623055054.6,51881817.0,25.0
759,10.0,1623055054.6,51881822.0,25.0
760,11.0,1623055054.6,51881820.0,25.0
761,12.0,1623055054.6,51881817.0,25.0
762,14.0,1623055054.6,51881817.0,25.0
763,16.0,1623055054.6,51881821.0,25.0
764,17.0,1623055054.6,51881818.0,25.0
765,18.0,1623055054.6,51881817.0,25.0
766,1.0,1623055055.6,68601818.0,25.0
767,2.0,1623055055.6,68601822.0,25.0
768,4.0,1623055055.6,68601816.0,25.0
769,5.0,1623055055.6,68601813.0,25.0
770,6.0,1623055055.6,68601823.0,25.0
771,7.0,1623055055.6,68601820.0,25.0
772,8.0,1623055055.6,68601817.0,25.0
773,9.0,1623055055.6,68601814.0,25.0
774,10.0,1623055055.6,68601819.0,25.0
775,11.0,1623055055.6,68601817.0,25.0
776,12.0,1623055055.6,68601814.0,25.0
777,14.0,1623055055.6,68601814.0,25.0
778,16.0,1623055055.6,68601818.0,25.0
779,17.0,1623055055.6,68601815.0,25.0
780,18.0,1623055055.6,68601814.0,25.0
781,1.0,1623055056.6,85322141.0,25.0
782,2.0,1623055056.6,85322144.0,25.0
783,4.0,1623055056.6,85322139.0,25.0
784,5.0,1623055056.6,85322136.0,25.0
785,6.0,1623055056.6,85322145.0,25.0
786,7.0,1623055056.6,85322143.0,25.0
787,8.0,1623055056.6,85322140.0,25.0
788,9.0,1623055056.6,85322137.0,25.0
789,10.0,1623055056.6,85322142.0,25.0
790,11.0,1623055056.6,85322139.0,25.0
791,12.0,1623055056.6,85322137.0,25.0
792,14.0,1623055056.6,85322137.0,25.0
793,16.0,1623055056.6,85322141.0,24.0
794,17.0,1623055056.6,85322137.0,25.0
795,18.0,1623055056.6,85322137.0,25.0
796,1.0,1623055057.7,2042264.0,25.0
797,2.0,1623055057.7,2042268.0,25.0
798,4.0,1623055057.7,2042262.0,25.0
799,5.0,1623055057.7,2042259.0,25.0
800,6.0,1623055057.7,2042269.0,25.0
801,7.0,1623055057.7,2042266.0,25.0
802,8.0,1623055057.7,2042263.0,25.0
803,9.0,1623055057.7,2042260.0,25.0
804,10.0,1623055057.7,2042265.0,25.0
805,11.0,1623055057.7,2042263.0,25.0
806,12.0,1623055057.7,2042260.0,25.0
807,14.0,1623055057.7,2042260.0,25.0
808,16.0,1623055057.7,2042264.0,25.0
809,17.0,1623055057.7,2042261.0,25.0
810,18.0,1623055057.7,2042260.0,25.0
811,1.0,1623055058.7,18762839.0,25.0
812,2.0,1623055058.7,18762842.0,25.0
813,4.0,1623055058.7,18762836.0,25.0
814,5.0,1623055058.7,18762834.0,25.0
815,6.0,1623055058.7,18762843.0,25.0
816,7.0,1623055058.7,18762840.0,25.0
817,8.0,1623055058.7,18762838.0,25.0
818,9.0,1623055058.7,18762835.0,25.0
819,10.0,1623055058.7,18762839.0,25.0
820,11.0,1623055058.7,18762837.0,25.0
821,12.0,1623055058.7,18762834.0,25.0
822,14.0,1623055058.7,18762835.0,25.0
823,16.0,1623055058.7,18762838.0,25.0
824,17.0,1623055058.7,18762835.0,25.0
825,18.0,1623055058.7,18762834.0,25.0
826,1.0,1623055059.7,35483350.0,25.0
827,2.0,1623055059.7,35483353.0,25.0
828,4.0,1623055059.7,35483348.0,25.0
829,5.0,1623055059.7,35483345.0,25.0
830,6.0,1623055059.7,35483354.0,25.0
831,7.0,1623055059.7,35483352.0,25.0
832,8.0,1623055059.7,35483349.0,25.0
833,9.0,1623055059.7,35483346.0,25.0
834,10.0,1623055059.7,35483351.0,25.0
835,11.0,1623055059.7,35483348.0,25.0
836,12.0,1623055059.7,35483346.0,25.0
837,14.0,1623055059.7,35483346.0,25.0
838,16.0,1623055059.7,35483350.0,25.0
839,17.0,1623055059.7,35483346.0,25.0
840,18.0,1623055059.7,35483346.0,25.0
841,1.0,1623055060.7,52203511.0,25.0
842,2.0,1623055060.7,52203514.0,25.0
843,4.0,1623055060.7,52203509.0,25.0
844,5.0,1623055060.7,52203506.0,25.0
845,6.0,1623055060.7,52203515.0,25.0
846,7.0,1623055060.7,52203513.0,25.0
847,8.0,1623055060.7,52203510.0,25.0
848,9.0,1623055060.7,52203507.0,25.0
849,10.0,1623055060.7,52203512.0,25.0
850,11.0,1623055060.7,52203509.0,25.0
851,12.0,1623055060.7,52203507.0,25.0
852,14.0,1623055060.7,52203507.0,25.0
853,16.0,1623055060.7,52203510.0,25.0
854,17.0,1623055060.7,52203507.0,25.0
855,18.0,1623055060.7,52203506.0,26.0
856,1.0,1623055061.7,68923684.0,25.0
857,2.0,1623055061.7,68923687.0,25.0
858,4.0,1623055061.7,68923682.0,25.0
859,5.0,1623055061.7,68923679.0,25.0
860,6.0,1623055061.7,68923689.0,24.0
861,7.0,1623055061.7,68923686.0,25.0
862,8.0,1623055061.7,68923683.0,25.0
863,9.0,1623055061.7,68923680.0,25.0
864,10.0,1623055061.7,68923685.0,25.0
865,11.0,1623055061.7,68923683.0,25.0
866,12.0,1623055061.7,68923680.0,25.0
867,14.0,1623055061.7,68923680.0,25.0
868,16.0,1623055061.7,68923684.0,25.0
869,17.0,1623055061.7,68923681.0,25.0
870,18.0,1623055061.7,68923680.0,25.0
871,1.0,1623055062.7,85643968.0,25.0
872,2.0,1623055062.7,85643971.0,25.0
873,4.0,1623055062.7,85643965.0,26.0
874,5.0,1623055062.7,85643963.0,25.0
875,6.0,1623055062.7,85643972.0,25.0
876,7.0,1623055062.7,85643970.0,25.0
877,8.0,1623055062.7,85643967.0,25.0
878,9.0,1623055062.7,85643964.0,25.0
879,10.0,1623055062.7,85643969.0,25.0
880,11.0,1623055062.7,85643966.0,25.0
881,12.0,1623055062.7,85643964.0,25.0
882,14.0,1623055062.7,85643964.0,25.0
883,16.0,1623055062.7,85643967.0,25.0
884,17.0,1623055062.7,85643964.0,25.0
885,18.0,1623055062.7,85643963.0,25.0
886,1.0,1623055063.8,2364563.0,25.0
887,2.0,1623055063.8,2364566.0,25.0
888,4.0,1623055063.8,2364561.0,25.0
889,5.0,1623055063.8,2364558.0,25.0
890,6.0,1623055063.8,2364567.0,25.0
891,7.0,1623055063.8,2364565.0,25.0
892,8.0,1623055063.8,2364562.0,25.0
893,9.0,1623055063.8,2364559.0,25.0
894,10.0,1623055063.8,2364564.0,25.0
895,11.0,1623055063.8,2364561.0,25.0
896,12.0,1623055063.8,2364559.0,25.0
897,14.0,1623055063.8,2364559.0,25.0
898,16.0,1623055063.8,2364562.0,26.0
899,17.0,1623055063.8,2364559.0,25.0
900,18.0,1623055063.8,2364559.0,25.0
901,1.0,1623055064.8,19084864.0,25.0
902,2.0,1623055064.8,19084867.0,25.0
903,4.0,1623055064.8,19084862.0,25.0
904,5.0,1623055064.8,19084859.0,25.0
905,6.0,1623055064.8,19084868.0,25.0
906,7.0,1623055064.8,19084866.0,25.0
907,8.0,1623055064.8,19084863.0,25.0
908,9.0,1623055064.8,19084860.0,25.0
909,10.0,1623055064.8,19084865.0,25.0
910,11.0,1623055064.8,19084863.0,24.0
911,12.0,1623055064.8,19084860.0,25.0
912,14.0,1623055064.8,19084860.0,25.0
913,16.0,1623055064.8,19084863.0,26.0
914,17.0,1623055064.8,19084860.0,25.0
915,18.0,1623055064.8,19084860.0,25.0
916,1.0,1623055065.8,35805307.0,25.0
917,2.0,1623055065.8,35805311.0,25.0
918,4.0,1623055065.8,35805305.0,25.0
919,5.0,1623055065.8,35805302.0,25.0
920,6.0,1623055065.8,35805312.0,25.0
921,7.0,1623055065.8,35805309.0,25.0
922,8.0,1623055065.8,35805306.0,25.0
923,9.0,1623055065.8,35805303.0,25.0
924,10.0,1623055065.8,35805308.0,25.0
925,11.0,1623055065.8,35805306.0,25.0
926,12.0,1623055065.8,35805303.0,25.0
927,14.0,1623055065.8,35805303.0,25.0
928,16.0,1623055065.8,35805307.0,25.0
929,17.0,1623055065.8,35805304.0,25.0
930,18.0,1623055065.8,35805303.0,25.0
931,1.0,1623055066.8,52525310.0,25.0
932,2.0,1623055066.8,52525314.0,25.0
933,4.0,1623055066.8,52525308.0,25.0
934,5.0,1623055066.8,52525305.0,25.0
935,6.0,1623055066.8,52525315.0,25.0
936,7.0,1623055066.8,52525312.0,25.0
937,8.0,1623055066.8,52525309.0,25.0
938,9.0,1623055066.8,52525306.0,25.0
939,10.0,1623055066.8,52525311.0,25.0
940,11.0,1623055066.8,52525309.0,25.0
941,12.0,1623055066.8,52525306.0,25.0
942,14.0,1623055066.8,52525306.0,25.0
943,16.0,1623055066.8,52525310.0,25.0
944,17.0,1623055066.8,52525307.0,25.0
945,18.0,1623055066.8,52525306.0,25.0
946,1.0,1623055067.8,69245356.0,25.0
947,2.0,1623055067.8,69245359.0,25.0
948,4.0,1623055067.8,69245354.0,25.0
949,5.0,1623055067.8,69245351.0,25.0
950,6.0,1623055067.8,69245360.0,25.0
951,7.0,1623055067.8,69245358.0,25.0
952,8.0,1623055067.8,69245355.0,25.0
953,9.0,1623055067.8,69245352.0,25.0
954,10.0,1623055067.8,69245357.0,25.0
955,11.0,1623055067.8,69245354.0,25.0
956,12.0,1623055067.8,69245352.0,25.0
957,14.0,1623055067.8,69245352.0,25.0
958,16.0,1623055067.8,69245356.0,25.0
959,17.0,1623055067.8,69245352.0,26.0
960,18.0,1623055067.8,69245352.0,25.0
961,1.0,1623055068.8,85965508.0,25.0
962,2.0,1623055068.8,85965511.0,25.0
963,4.0,1623055068.8,85965506.0,25.0
964,5.0,1623055068.8,85965503.0,25.0
965,6.0,1623055068.8,85965512.0,25.0
966,7.0,1623055068.8,85965510.0,25.0
967,8.0,1623055068.8,85965507.0,25.0
968,9.0,1623055068.8,85965504.0,25.0
969,10.0,1623055068.8,85965509.0,25.0
970,11.0,1623055068.8,85965506.0,25.0
971,12.0,1623055068.8,85965504.0,25.0
972,14.0,1623055068.8,85965504.0,25.0
973,16.0,1623055068.8,85965507.0,25.0
974,17.0,1623055068.8,85965504.0,25.0
975,18.0,1623055068.8,85965503.0,26.0
976,1.0,1623055069.9,2685646.0,24.0
977,2.0,1623055069.9,2685649.0,25.0
978,4.0,1623055069.9,2685643.0,25.0
979,5.0,1623055069.9,2685641.0,25.0
980,6.0,1623055069.9,2685650.0,25.0
981,7.0,1623055069.9,2685647.0,25.0
982,8.0,1623055069.9,2685644.0,25.0
983,9.0,1623055069.9,2685641.0,25.0
984,10.0,1623055069.9,2685646.0,25.0
985,11.0,1623055069.9,2685644.0,25.0
986,12.0,1623055069.9,2685641.0,25.0
987,14.0,1623055069.9,2685641.0,25.0
988,16.0,1623055069.9,2685645.0,25.0
989,17.0,1623055069.9,2685642.0,25.0
990,18.0,1623055069.9,2685641.0,25.0
991,1.0,1623055070.9,19405529.0,25.0
992,2.0,1623055070.9,19405532.0,25.0
993,4.0,1623055070.9,19405527.0,25.0
994,5.0,1623055070.9,19405524.0,25.0
995,6.0,1623055070.9,19405533.0,25.0
996,7.0,1623055070.9,19405531.0,25.0
997,8.0,1623055070.9,19405528.0,25.0
998,9.0,1623055070.9,19405525.0,25.0
999,10.0,1623055070.9,19405530.0,25.0
1000,11.0,1623055070.9,19405527.0,25.0
1001,12.0,1623055070.9,19405525.0,25.0
1002,14.0,1623055070.9,19405525.0,25.0
1003,16.0,1623055070.9,19405528.0,25.0
1004,17.0,1623055070.9,19405525.0,25.0
1005,18.0,1623055070.9,19405524.0,25.0
1006,1.0,1623055071.9,36125927.0,25.0
1007,2.0,1623055071.9,36125930.0,25.0
1008,4.0,1623055071.9,36125924.0,25.0
1009,5.0,1623055071.9,36125922.0,25.0
1010,6.0,1623055071.9,36125931.0,25.0
1011,7.0,1623055071.9,36125929.0,25.0
1012,8.0,1623055071.9,36125926.0,25.0
1013,9.0,1623055071.9,36125923.0,25.0
1014,10.0,1623055071.9,36125928.0,25.0
1015,11.0,1623055071.9,36125925.0,25.0
1016,12.0,1623055071.9,36125923.0,25.0
1017,14.0,1623055071.9,36125923.0,25.0
1018,16.0,1623055071.9,36125926.0,25.0
1019,17.0,1623055071.9,36125923.0,25.0
1020,18.0,1623055071.9,36125922.0,26.0
1021,1.0,1623055072.9,52845829.0,25.0
1022,2.0,1623055072.9,52845832.0,25.0
1023,4.0,1623055072.9,52845826.0,25.0
1024,5.0,1623055072.9,52845824.0,25.0
1025,6.0,1623055072.9,52845833.0,25.0
1026,7.0,1623055072.9,52845830.0,25.0
1027,8.0,1623055072.9,52845828.0,25.0
1028,9.0,1623055072.9,52845825.0,25.0
1029,10.0,1623055072.9,52845829.0,26.0
1030,11.0,1623055072.9,52845827.0,25.0
1031,12.0,1623055072.9,52845824.0,25.0
1032,14.0,1623055072.9,52845825.0,25.0
1033,16.0,1623055072.9,52845828.0,25.0
1034,17.0,1623055072.9,52845825.0,25.0
1035,18.0,1623055072.9,52845824.0,25.0
1036,1.0,1623055073.9,69565785.0,25.0
1037,2.0,1623055073.9,69565788.0,25.0
1038,4.0,1623055073.9,69565783.0,25.0
1039,5.0,1623055073.9,69565780.0,25.0
1040,6.0,1623055073.9,69565789.0,25.0
1041,7.0,1623055073.9,69565787.0,25.0
1042,8.0,1623055073.9,69565784.0,25.0
1043,9.0,1623055073.9,69565781.0,25.0
1044,10.0,1623055073.9,69565786.0,25.0
1045,11.0,1623055073.9,69565783.0,26.0
1046,12.0,1623055073.9,69565781.0,25.0
1047,14.0,1623055073.9,69565781.0,25.0
1048,16.0,1623055073.9,69565785.0,25.0
1049,17.0,1623055073.9,69565781.0,26.0
1050,18.0,1623055073.9,69565781.0,25.0
1051,1.0,1623055074.9,86285775.0,25.0
1052,2.0,1623055074.9,86285779.0,25.0
1053,4.0,1623055074.9,86285773.0,25.0
1054,5.0,1623055074.9,86285770.0,25.0
1055,6.0,1623055074.9,86285779.0,26.0
1056,7.0,1623055074.9,86285777.0,25.0
1057,8.0,1623055074.9,86285774.0,25.0
1058,9.0,1623055074.9,86285771.0,25.0
1059,10.0,1623055074.9,86285776.0,25.0
1060,11.0,1623055074.9,86285774.0,25.0
1061,12.0,1623055074.9,86285771.0,25.0
1062,14.0,1623055074.9,86285771.0,25.0
1063,16.0,1623055074.9,86285775.0,25.0
1064,17.0,1623055074.9,86285772.0,25.0
1065,18.0,1623055074.9,86285771.0,25.0
1066,1.0,1623055076.0,3005702.0,25.0
1067,2.0,1623055076.0,3005705.0,25.0
1068,4.0,1623055076.0,3005700.0,24.0
1069,5.0,1623055076.0,3005697.0,25.0
1070,6.0,1623055076.0,3005706.0,25.0
1071,7.0,1623055076.0,3005704.0,25.0
1072,8.0,1623055076.0,3005701.0,25.0
1073,9.0,1623055076.0,3005698.0,25.0
1074,10.0,1623055076.0,3005703.0,25.0
1075,11.0,1623055076.0,3005700.0,25.0
1076,12.0,1623055076.0,3005698.0,25.0
1077,14.0,1623055076.0,3005698.0,25.0
1078,16.0,1623055076.0,3005701.0,25.0
1079,17.0,1623055076.0,3005698.0,25.0
1080,18.0,1623055076.0,3005697.0,26.0
1081,1.0,1623055077.0,19726032.0,25.0
1082,2.0,1623055077.0,19726035.0,25.0
1083,4.0,1623055077.0,19726029.0,25.0
1084,5.0,1623055077.0,19726027.0,25.0
1085,6.0,1623055077.0,19726036.0,25.0
1086,7.0,1623055077.0,19726033.0,25.0
1087,8.0,1623055077.0,19726031.0,25.0
1088,9.0,1623055077.0,19726028.0,25.0
1089,10.0,1623055077.0,19726033.0,24.0
1090,11.0,1623055077.0,19726030.0,25.0
1091,12.0,1623055077.0,19726027.0,25.0
1092,14.0,1623055077.0,19726028.0,25.0
1093,16.0,1623055077.0,19726031.0,25.0
1094,17.0,1623055077.0,19726028.0,25.0
1095,18.0,1623055077.0,19726027.0,25.0
1096,1.0,1623055078.0,36445872.0,25.0
1097,2.0,1623055078.0,36445875.0,25.0
1098,4.0,1623055078.0,36445870.0,25.0
1099,5.0,1623055078.0,36445867.0,25.0
1100,6.0,1623055078.0,36445876.0,25.0
1101,7.0,1623055078.0,36445874.0,25.0
1102,8.0,1623055078.0,36445871.0,25.0
1103,9.0,1623055078.0,36445868.0,25.0
1104,10.0,1623055078.0,36445873.0,25.0
1105,11.0,1623055078.0,36445870.0,25.0
1106,12.0,1623055078.0,36445868.0,25.0
1107,14.0,1623055078.0,36445868.0,25.0
1108,16.0,1623055078.0,36445872.0,25.0
1109,17.0,1623055078.0,36445868.0,25.0
1110,18.0,1623055078.0,36445868.0,25.0
1111,1.0,1623055079.0,53166058.0,24.0
1112,2.0,1623055079.0,53166061.0,25.0
1113,4.0,1623055079.0,53166055.0,25.0
1114,5.0,1623055079.0,53166053.0,25.0
1115,6.0,1623055079.0,53166062.0,25.0
1116,7.0,1623055079.0,53166059.0,25.0
1117,8.0,1623055079.0,53166056.0,25.0
1118,9.0,1623055079.0,53166053.0,26.0
1119,10.0,1623055079.0,53166058.0,25.0
1120,11.0,1623055079.0,53166056.0,25.0
1121,12.0,1623055079.0,53166053.0,25.0
1122,14.0,1623055079.0,53166054.0,25.0
1123,16.0,1623055079.0,53166057.0,25.0
1124,17.0,1623055079.0,53166054.0,25.0
1125,18.0,1623055079.0,53166053.0,25.0
1126,1.0,1623055080.0,69885921.0,25.0
1127,2.0,1623055080.0,69885924.0,25.0
1128,4.0,1623055080.0,69885918.0,25.0
1129,5.0,1623055080.0,69885916.0,25.0
1130,6.0,1623055080.0,69885925.0,25.0
1131,7.0,1623055080.0,69885922.0,25.0
1132,8.0,1623055080.0,69885920.0,25.0
1133,9.0,1623055080.0,69885917.0,25.0
1134,10.0,1623055080.0,69885922.0,25.0
1135,11.0,1623055080.0,69885919.0,25.0
1136,12.0,1623055080.0,69885916.0,25.0
1137,14.0,1623055080.0,69885917.0,25.0
1138,16.0,1623055080.0,69885920.0,25.0
1139,17.0,1623055080.0,69885917.0,25.0
1140,18.0,1623055080.0,69885916.0,25.0
1141,1.0,1623055081.0,86606166.0,25.0
1142,2.0,1623055081.0,86606170.0,25.0
1143,4.0,1623055081.0,86606164.0,25.0
1144,5.0,1623055081.0,86606161.0,25.0
1145,6.0,1623055081.0,86606171.0,25.0
1146,7.0,1623055081.0,86606168.0,25.0
1147,8.0,1623055081.0,86606165.0,25.0
1148,9.0,1623055081.0,86606162.0,25.0
1149,10.0,1623055081.0,86606167.0,25.0
1150,11.0,1623055081.0,86606165.0,25.0
1151,12.0,1623055081.0,86606162.0,25.0
1152,14.0,1623055081.0,86606162.0,25.0
1153,16.0,1623055081.0,86606166.0,25.0
1154,17.0,1623055081.0,86606163.0,25.0
1155,18.0,1623055081.0,86606162.0,25.0
1156,1.0,1623055082.1,3326063.0,25.0
1157,2.0,1623055082.1,3326066.0,25.0
1158,4.0,1623055082.1,3326060.0,26.0
1159,5.0,1623055082.1,3326058.0,25.0
1160,6.0,1623055082.1,3326067.0,25.0
1161,7.0,1623055082.1,3326065.0,25.0
1162,8.0,1623055082.1,3326062.0,25.0
1163,9.0,1623055082.1,3326059.0,25.0
1164,10.0,1623055082.1,3326064.0,25.0
1165,11.0,1623055082.1,3326061.0,25.0
1166,12.0,1623055082.1,3326059.0,25.0
1167,14.0,1623055082.1,3326059.0,25.0
1168,16.0,1623055082.1,3326062.0,25.0
1169,17.0,1623055082.1,3326059.0,25.0
1170,18.0,1623055082.1,3326058.0,26.0
1171,1.0,1623055083.1,20045963.0,25.0
1172,2.0,1623055083.1,20045966.0,25.0
1173,4.0,1623055083.1,20045961.0,25.0
1174,5.0,1623055083.1,20045958.0,25.0
1175,6.0,1623055083.1,20045967.0,25.0
1176,7.0,1623055083.1,20045965.0,25.0
1177,8.0,1623055083.1,20045962.0,25.0
1178,9.0,1623055083.1,20045959.0,25.0
1179,10.0,1623055083.1,20045964.0,25.0
1180,11.0,1623055083.1,20045962.0,25.0
1181,12.0,1623055083.1,20045959.0,25.0
1182,14.0,1623055083.1,20045959.0,25.0
1183,16.0,1623055083.1,20045963.0,25.0
1184,17.0,1623055083.1,20045959.0,26.0
1185,18.0,1623055083.1,20045959.0,25.0
1186,1.0,1623055084.1,36765932.0,25.0
1187,2.0,1623055084.1,36765936.0,25.0
1188,4.0,1623055084.1,36765930.0,25.0
1189,5.0,1623055084.1,36765927.0,25.0
1190,6.0,1623055084.1,36765937.0,25.0
1191,7.0,1623055084.1,36765934.0,25.0
1192,8.0,1623055084.1,36765931.0,25.0
1193,9.0,1623055084.1,36765928.0,25.0
1194,10.0,1623055084.1,36765933.0,25.0
