,DOM,time
1667,2,18972866
1668,6,18972866
1669,11,18972857
1670,12,18972867
1671,13,18972858
1672,14,18972861
1673,16,18972865
1674,18,18972861
1675,1,35693226
1676,2,35693229
1677,6,35693230
1678,11,35693221
1679,12,35693231
1680,13,35693222
1681,14,35693225
1682,16,35693229
1683,18,35693225
1684,1,52414253
1685,2,52414256
1686,6,52414257
1687,11,52414248
1688,12,52414258
1689,13,52414249
1690,14,52414252
1691,16,52414256
1692,18,52414252
1693,1,69134570
1694,2,69134573
1695,6,69134574
1696,11,69134565
1697,12,69134575
1698,13,69134566
1699,14,69134569
1700,16,69134573
1701,18,69134569
1702,1,85854994
1703,2,85854997
1704,6,85854998
1705,11,85854989
1706,12,85854999
1707,13,85854991
1708,14,85854993
1709,16,85854997
1710,18,85854993
1711,1,2576022
1712,2,2576025
1713,6,2576026
1714,11,2576017
1715,12,2576027
1716,13,2576018
1717,14,2576021
1718,16,2576025
1719,18,2576021
1720,1,19296492
1721,2,19296495
1722,6,19296496
1723,11,19296487
1724,12,19296497
1725,13,19296488
1726,14,19296491
1727,16,19296495
1728,18,19296491
1729,1,36017101
1730,2,36017104
1731,6,36017105
1732,11,36017096
1733,12,36017106
1734,13,36017097
1735,14,36017100
1736,16,36017104
1737,18,36017100
1738,1,52737201
1739,2,52737205
1740,6,52737205
1741,11,52737196
1742,12,52737206
1743,13,52737198
1744,14,52737201
1745,16,52737204
1746,18,52737200
1747,1,69457719
1748,2,69457723
1749,6,69457723
1750,11,69457714
1751,12,69457724
1752,13,69457716
1753,14,69457719
1754,16,69457722
1755,18,69457718
1756,1,86178151
1757,2,86178155
1758,6,86178156
1759,11,86178147
1760,12,86178156
1761,13,86178148
1762,14,86178151
1763,16,86178154
1764,18,86178150
1765,1,2898207
1766,2,2898210
1767,6,2898211
1768,11,2898202
1769,12,2898212
1770,13,2898203
1771,14,2898206
1772,16,2898210
1773,18,2898205
1774,1,19618752
1775,2,19618755
1776,6,19618756
1777,11,19618747
1778,12,19618757
1779,13,19618748
1780,14,19618751
1781,16,19618755
1782,18,19618751
1783,1,36338813
1784,2,36338817
1785,6,36338817
1786,11,36338809
1787,12,36338818
1788,13,36338810
1789,14,36338813
1790,16,36338816
1791,18,36338812
1792,1,53059138
1793,2,53059141
1794,6,53059142
1795,11,53059133
1796,12,53059143
1797,13,53059134
1798,14,53059137
1799,16,53059141
1800,18,53059137
1801,1,69779696
1802,2,69779699
1803,6,69779700
1804,11,69779691
1805,12,69779701
1806,13,69779692
1807,14,69779695
1808,16,69779699
1809,18,69779695
1810,1,86499642
1811,2,86499646
1812,6,86499647
1813,11,86499638
1814,12,86499647
1815,13,86499639
1816,14,86499642
1817,16,86499645
1818,18,86499641
1819,1,3219813
1820,2,3219816
1821,6,3219817
1822,11,3219808
1823,12,3219818
1824,13,3219809
1825,14,3219812
1826,16,3219816
1827,18,3219812
1828,1,19940244
1829,2,19940248
1830,6,19940249
1831,11,19940240
1832,12,19940249
1833,13,19940241
1834,14,19940244
1835,16,19940247
1836,18,19940243
1837,1,36660401
1838,2,36660405
1839,6,36660406
1840,11,36660397
1841,12,36660406
1842,13,36660398
1843,14,36660401
1844,16,36660404
1845,18,36660401
1846,1,53381074
1847,2,53381078
1848,6,53381078
1849,11,53381069
1850,12,53381079
1851,13,53381071
1852,14,53381074
1853,16,53381077
1854,18,53381073
1855,1,70100708
1856,2,70100712
1857,6,70100712
1858,11,70100703
1859,12,70100713
1860,13,70100705
1861,14,70100708
1862,16,70100711
1863,18,70100707
1864,1,86821079
1865,2,86821082
1866,6,86821083
1867,11,86821074
1868,12,86821084
1869,13,86821075
1870,14,86821078
1871,16,86821082
1872,18,86821078
1873,1,3541210
1874,2,3541213
1875,6,3541214
1876,11,3541205
1877,12,3541215
1878,13,3541206
1879,14,3541209
1880,16,3541213
1881,18,3541209
1882,1,20261743
1883,2,20261746
1884,6,20261747
1885,11,20261738
1886,12,20261748
1887,13,20261739
1888,14,20261742
1889,16,20261746
1890,18,20261742
1891,1,36982281
1892,2,36982284
1893,6,36982285
1894,11,36982276
1895,12,36982286
1896,13,36982277
1897,14,36982280
1898,16,36982284
1899,18,36982280
1900,1,53702972
1901,2,53702975
1902,6,53702976
1903,11,53702967
1904,12,53702977
1905,13,53702968
1906,14,53702971
1907,16,53702975
1908,18,53702971
1909,1,70423070
1910,2,70423073
1911,6,70423074
1912,11,70423065
1913,12,70423074
1914,13,70423066
1915,14,70423069
1916,16,70423073
1917,18,70423069
1918,1,87143660
1919,2,87143663
1920,6,87143664
1921,11,87143655
1922,12,87143665
1923,13,87143656
1924,14,87143659
1925,16,87143663
1926,18,87143659
1927,1,3864411
1928,2,3864414
1929,6,3864415
1930,11,3864406
1931,12,3864415
1932,13,3864407
1933,14,3864410
1934,16,3864414
1935,18,3864410
1936,1,20584766
1937,2,20584769
1938,6,20584770
1939,11,20584761
1940,12,20584771
1941,13,20584762
1942,14,20584765
1943,16,20584769
1944,18,20584765
1945,1,37305496
1946,2,37305499
1947,6,37305500
1948,11,37305491
1949,12,37305501
1950,13,37305492
1951,14,37305495
1952,16,37305499
1953,18,37305495
1954,1,54026334
1955,2,54026337
1956,6,54026338
1957,11,54026329
1958,12,54026339
1959,13,54026330
1960,14,54026333
1961,16,54026337
1962,18,54026333
1963,1,70746855
1964,2,70746859
1965,6,70746860
1966,11,70746851
1967,12,70746860
1968,13,70746852
1969,14,70746855
1970,16,70746858
1971,18,70746854
1972,1,87467739
1973,2,87467742
1974,6,87467743
1975,11,87467734
1976,12,87467744
1977,13,87467735
1978,14,87467738
1979,16,87467742
1980,18,87467738
1981,1,4188732
1982,2,4188736
1983,6,4188736
1984,11,4188727
1985,12,4188737
1986,13,4188729
1987,14,4188732
1988,16,4188735
1989,18,4188731
1990,1,20909437
1991,2,20909440
1992,6,20909441
1993,11,20909432
1994,12,20909442
1995,13,20909433
1996,14,20909436
1997,16,20909440
1998,18,20909436
1999,1,37630460
2000,2,37630464
2001,6,37630464
2002,11,37630455
2003,12,37630465
2004,13,37630457
2005,14,37630460
2006,16,37630463
2007,18,37630459
2008,1,54351537
2009,2,54351540
2010,6,54351541
2011,11,54351532
2012,12,54351542
2013,13,54351533
2014,14,54351536
2015,16,54351540
2016,18,54351536
2017,1,71072574
2018,2,71072578
2019,6,71072579
2020,11,71072570
2021,12,71072579
2022,13,71072571
2023,14,71072574
2024,16,71072578
2025,18,71072573
2026,1,87793190
2027,2,87793193
2028,6,87793194
2029,11,87793185
2030,12,87793195
2031,13,87793186
2032,14,87793189
2033,16,87793193
2034,18,87793189
2035,1,4513718
2036,2,4513721
2037,6,4513722
2038,11,4513713
2039,12,4513723
2040,13,4513714
2041,14,4513717
2042,16,4513721
2043,18,4513717
2044,1,21234810
2045,2,21234813
2046,6,21234814
2047,11,21234805
2048,12,21234815
2049,13,21234806
2050,14,21234809
2051,16,21234813
2052,18,21234809
2053,1,37955498
2054,2,37955502
2055,6,37955502
2056,11,37955494
2057,12,37955503
2058,13,37955495
2059,14,37955498
2060,16,37955501
2061,18,37955497
2062,1,54676066
2063,2,54676070
2064,6,54676071
2065,11,54676062
2066,12,54676071
2067,13,54676063
2068,14,54676066
2069,16,54676069
2070,18,54676065
2071,1,71396693
2072,2,71396696
2073,6,71396697
2074,11,71396688
2075,12,71396698
2076,13,71396689
2077,14,71396692
2078,16,71396696
2079,18,71396692
2080,1,88117182
2081,2,88117185
2082,6,88117186
2083,11,88117177
2084,12,88117187
2085,13,88117178
2086,14,88117181
2087,16,88117185
2088,18,88117181
2089,1,4838131
2090,2,4838134
2091,6,4838135
2092,11,4838126
2093,12,4838136
2094,13,4838127
2095,14,4838130
2096,16,4838134
2097,18,4838130
2098,1,21558629
2099,2,21558632
2100,6,21558633
2101,11,21558624
2102,12,21558633
2103,13,21558625
2104,14,21558628
2105,16,21558632
2106,18,21558627
2107,1,38279202
2108,2,38279206
2109,6,38279206
2110,11,38279198
2111,12,38279207
2112,13,38279199
2113,14,38279202
2114,16,38279205
2115,18,38279201
2116,1,55000160
2117,2,55000163
2118,6,55000164
2119,11,55000155
2120,12,55000165
2121,13,55000156
2122,14,55000159
2123,16,55000163
2124,18,55000159
2125,1,71720720
2126,2,71720724
2127,6,71720724
2128,11,71720716
2129,12,71720725
2130,13,71720717
2131,14,71720720
2132,16,71720723
2133,18,71720719
2134,1,88441100
2135,2,88441103
2136,6,88441104
2137,11,88441095
2138,12,88441105
2139,13,88441096
2140,14,88441099
2141,16,88441103
2142,18,88441099
2143,1,5161706
2144,2,5161709
2145,6,5161710
2146,11,5161701
2147,12,5161711
2148,13,5161702
2149,14,5161705
2150,16,5161709
2151,18,5161705
2152,1,21882210
2153,2,21882213
2154,6,21882214
2155,11,21882205
2156,12,21882215
2157,13,21882207
2158,14,21882209
2159,16,21882213
2160,18,21882209
2161,1,38602520
2162,2,38602523
2163,6,38602524
2164,11,38602515
2165,12,38602525
2166,13,38602516
2167,14,38602519
2168,16,38602523
2169,18,38602519
2170,1,55322783
2171,2,55322787
2172,6,55322788
2173,11,55322779
2174,12,55322788
2175,13,55322780
2176,14,55322783
2177,16,55322786
2178,18,55322782
2179,1,72043028
2180,2,72043031
2181,6,72043032
2182,11,72043023
2183,12,72043033
2184,13,72043024
2185,14,72043027
2186,16,72043031
2187,18,72043027
2188,1,88763418
2189,2,88763421
2190,6,88763422
2191,11,88763413
2192,12,88763423
2193,13,88763414
2194,14,88763417
2195,16,88763421
2196,18,88763417
2197,1,5483689
2198,2,5483692
2199,6,5483693
2200,11,5483684
2201,12,5483694
2202,13,5483685
2203,14,5483688
2204,16,5483692
2205,18,5483688
2206,1,22204142
2207,2,22204146
2208,6,22204146
2209,11,22204137
2210,12,22204147
2211,13,22204139
2212,14,22204141
2213,16,22204145
2214,18,22204141
2215,1,38924208
2216,2,38924211
2217,6,38924212
2218,11,38924203
2219,12,38924213
2220,13,38924204
2221,14,38924207
2222,16,38924211
2223,18,38924207
2224,1,55644802
2225,2,55644805
2226,6,55644806
2227,11,55644797
2228,12,55644807
2229,13,55644798
2230,14,55644801
2231,16,55644805
2232,18,55644801
2233,1,72365519
2234,2,72365522
2235,6,72365523
2236,11,72365514
2237,12,72365524
2238,13,72365515
2239,14,72365518
2240,16,72365522
2241,18,72365518
2242,1,89086270
2243,2,89086273
2244,6,89086274
2245,11,89086265
2246,12,89086275
2247,13,89086266
2248,14,89086269
2249,16,89086273
2250,18,89086269
2251,1,5806774
2252,2,5806778
2253,6,5806778
2254,11,5806769
2255,12,5806779
2256,13,5806771
2257,14,5806774
2258,16,5806777
2259,18,5806773
2260,1,22527264
2261,2,22527267
2262,6,22527268
2263,11,22527259
2264,12,22527269
2265,13,22527260
2266,14,22527263
2267,16,22527267
2268,18,22527263
2269,1,39247285
2270,2,39247289
2271,6,39247289
2272,11,39247280
2273,12,39247290
2274,13,39247282
2275,14,39247285
2276,16,39247288
2277,18,39247284
2278,1,55967403
2279,2,55967407
2280,6,55967408
2281,11,55967399
2282,12,55967408
2283,13,55967400
2284,14,55967403
2285,16,55967407
2286,18,55967403
2287,1,72687961
2288,2,72687965
2289,6,72687966
2290,11,72687957
2291,12,72687966
2292,13,72687958
2293,14,72687961
2294,16,72687965
2295,18,72687961
2296,1,89408337
2297,2,89408341
2298,6,89408341
2299,11,89408333
2300,12,89408342
2301,13,89408334
2302,14,89408337
2303,16,89408340
2304,18,89408336
2305,1,6128862
2306,2,6128865
2307,6,6128866
2308,11,6128857
2309,12,6128867
2310,13,6128858
2311,14,6128861
2312,16,6128865
2313,18,6128861
2314,1,22849009
2315,2,22849013
2316,6,22849013
2317,11,22849004
2318,12,22849014
2319,13,22849006
2320,14,22849009
2321,16,22849012
2322,18,22849008
2323,1,39569298
2324,2,39569301
2325,6,39569302
2326,11,39569293
2327,12,39569303
2328,13,39569294
2329,14,39569297
2330,16,39569301
2331,18,39569297
2332,1,56288937
2333,2,56288940
2334,6,56288941
2335,11,56288932
2336,12,56288942
2337,13,56288933
2338,14,56288936
2339,16,56288940
2340,18,56288936
2341,1,73009336
2342,2,73009340
2343,6,73009340
2344,11,73009331
2345,12,73009341
2346,13,73009333
2347,14,73009336
2348,16,73009339
2349,18,73009335
2350,1,89729523
2351,2,89729526
2352,6,89729527
2353,11,89729518
2354,12,89729528
2355,13,89729519
2356,14,89729522
2357,16,89729526
2358,18,89729522
2359,1,6450092
2360,2,6450095
2361,6,6450096
2362,11,6450087
2363,12,6450097
2364,13,6450088
2365,14,6450091
2366,16,6450095
2367,18,6450091
2368,1,23171201
2369,2,23171204
2370,6,23171205
2371,11,23171196
2372,12,23171206
2373,13,23171198
2374,14,23171200
2375,16,23171204
2376,18,23171200
2377,1,39891875
2378,2,39891878
2379,6,39891879
2380,11,39891870
2381,12,39891880
2382,13,39891871
2383,14,39891874
2384,16,39891878
2385,18,39891874
2386,1,56612640
2387,2,56612643
2388,6,56612644
2389,11,56612635
2390,12,56612645
2391,13,56612636
2392,14,56612639
2393,16,56612643
2394,18,56612639
2395,1,73333498
2396,2,73333502
2397,6,73333502
2398,11,73333493
2399,12,73333503
2400,13,73333495
2401,14,73333498
2402,16,73333501
2403,18,73333497
2404,1,90054681
2405,2,90054684
2406,6,90054685
2407,11,90054676
2408,12,90054686
2409,13,90054677
2410,14,90054680
2411,16,90054684
2412,18,90054680
2413,1,6775703
2414,2,6775707
2415,6,6775708
2416,11,6775699
2417,12,6775708
2418,13,6775700
2419,14,6775703
2420,16,6775706
2421,18,6775702
2422,1,23496458
2423,2,23496462
2424,6,23496462
2425,11,23496453
2426,12,23496463
2427,13,23496455
2428,14,23496458
2429,16,23496461
2430,18,23496457
2431,1,40217326
2432,2,40217329
2433,6,40217330
2434,11,40217321
2435,12,40217330
2436,13,40217322
2437,14,40217325
2438,16,40217329
2439,18,40217325
2440,1,56938091
2441,2,56938094
2442,6,56938095
2443,11,56938086
2444,12,56938096
2445,13,56938087
2446,14,56938090
2447,16,56938094
2448,18,56938090
2449,1,73658724
2450,2,73658727
2451,6,73658728
2452,11,73658719
2453,12,73658728
2454,13,73658720
2455,14,73658723
2456,16,73658727
2457,18,73658723
2458,1,90379754
2459,2,90379757
2460,6,90379758
2461,11,90379749
2462,12,90379759
2463,13,90379750
2464,14,90379753
2465,16,90379757
2466,18,90379753
2467,1,7100761
2468,2,7100765
2469,6,7100766
2470,11,7100757
2471,12,7100766
2472,13,7100758
2473,14,7100761
2474,16,7100765
2475,18,7100761
2476,1,23821830
2477,2,23821833
2478,6,23821834
2479,11,23821825
2480,12,23821835
2481,13,23821826
2482,14,23821829
2483,16,23821833
2484,18,23821829
2485,1,40542616
2486,2,40542620
2487,6,40542620
2488,11,40542611
2489,12,40542621
2490,13,40542613
2491,14,40542616
2492,16,40542619
2493,18,40542615
2494,1,57262990
2495,2,57262994
2496,6,57262994
2497,11,57262985
2498,12,57262995
2499,13,57262987
2500,14,57262990
2501,16,57262993
2502,18,57262989
2503,1,73983186
2504,2,73983189
2505,6,73983190
2506,11,73983181
2507,12,73983191
2508,13,73983183
2509,14,73983185
2510,16,73983189
2511,18,73983185
2512,1,90703373
2513,2,90703376
2514,6,90703377
2515,11,90703368
2516,12,90703378
2517,13,90703370
2518,14,90703372
2519,16,90703376
2520,18,90703372
2521,1,7424185
2522,2,7424188
2523,6,7424189
2524,11,7424180
2525,12,7424190
2526,13,7424181
2527,14,7424184
2528,16,7424188
2529,18,7424184
2530,1,24145106
2531,2,24145110
2532,6,24145110
2533,11,24145101
2534,12,24145111
2535,13,24145103
2536,14,24145106
2537,16,24145109
2538,18,24145105
2539,1,40866196
2540,2,40866200
2541,6,40866201
2542,11,40866191
2543,12,40866201
2544,13,40866193
2545,14,40866196
2546,16,40866199
2547,18,40866195
2548,1,57587428
2549,2,57587432
2550,6,57587433
2551,11,57587424
2552,12,57587433
2553,13,57587425
2554,14,57587428
2555,16,57587431
2556,18,57587427
2557,1,74308021
2558,2,74308024
2559,6,74308025
2560,11,74308016
2561,12,74308025
2562,13,74308017
2563,14,74308020
2564,16,74308024
2565,18,74308020
2566,1,91028829
2567,2,91028832
2568,6,91028833
2569,11,91028824
2570,12,91028834
2571,13,91028825
2572,14,91028828
2573,16,91028832
2574,18,91028828
2575,1,7749161
2576,2,7749165
2577,6,7749165
2578,11,7749156
2579,12,7749166
2580,13,7749158
2581,14,7749161
2582,16,7749164
2583,18,7749160
2584,1,24469681
2585,2,24469685
2586,6,24469686
2587,11,24469677
2588,12,24469686
2589,13,24469678
2590,14,24469681
2591,16,24469684
2592,18,24469681
2593,1,41190006
2594,2,41190009
2595,6,41190010
2596,11,41190001
2597,12,41190011
2598,13,41190002
2599,14,41190005
2600,16,41190009
2601,18,41190005
2602,1,57910062
2603,2,57910065
2604,6,57910066
2605,11,57910057
2606,12,57910067
2607,13,57910058
2608,14,57910061
2609,16,57910065
2610,18,57910061
2611,1,74630683
2612,2,74630687
2613,6,74630687
2614,11,74630679
2615,12,74630688
2616,13,74630680
2617,14,74630683
2618,16,74630686
2619,18,74630682
2620,1,91351393
2621,2,91351396
2622,6,91351397
2623,11,91351388
2624,12,91351398
2625,13,91351389
2626,14,91351392
2627,16,91351396
2628,18,91351392
2629,1,8071997
2630,2,8072000
2631,6,8072001
2632,11,8071992
2633,12,8072002
2634,13,8071994
2635,14,8071996
2636,16,8072000
2637,18,8071996
2638,1,24792433
2639,2,24792437
2640,6,24792437
2641,11,24792428
2642,12,24792438
2643,13,24792430
2644,14,24792433
2645,16,24792436
2646,18,24792432
2647,1,41512951
2648,2,41512954
2649,6,41512955
2650,11,41512946
2651,12,41512955
2652,13,41512947
2653,14,41512950
2654,16,41512954
2655,18,41512950
2656,1,58233202
2657,2,58233206
2658,6,58233206
2659,11,58233197
2660,12,58233207
2661,13,58233199
2662,14,58233202
2663,16,58233205
2664,18,58233201
2665,1,74953616
2666,2,74953619
2667,6,74953620
2668,11,74953611
2669,12,74953621
2670,13,74953612
2671,14,74953615
2672,16,74953619
2673,18,74953615
2674,1,91673925
2675,2,91673928
2676,6,91673929
2677,11,91673920
2678,12,91673930
2679,13,91673921
2680,14,91673924
2681,16,91673928
2682,18,91673924
2683,1,8394318
2684,2,8394321
2685,6,8394322
2686,11,8394313
2687,12,8394323
2688,13,8394314
2689,14,8394317
2690,16,8394321
2691,18,8394317
2692,1,25114964
2693,2,25114968
2694,6,25114969
2695,11,25114960
2696,12,25114969
2697,13,25114961
2698,14,25114964
2699,16,25114967
2700,18,25114963
2701,1,41835006
2702,2,41835009
2703,6,41835010
2704,11,41835001
2705,12,41835011
2706,13,41835002
2707,14,41835005
2708,16,41835009
2709,18,41835005
2710,1,58555233
2711,2,58555236
2712,6,58555237
2713,11,58555228
2714,12,58555238
2715,13,58555229
2716,14,58555232
2717,16,58555236
2718,18,58555232
2719,1,75275379
2720,2,75275382
2721,6,75275383
2722,11,75275374
2723,12,75275384
2724,13,75275375
2725,14,75275378
2726,16,75275382
2727,18,75275378
2728,1,91995482
2729,2,91995485
2730,6,91995486
2731,11,91995477
2732,12,91995487
2733,13,91995478
2734,14,91995481
2735,16,91995485
2736,18,91995481
2737,1,8716009
2738,2,8716012
2739,6,8716013
2740,11,8716004
2741,12,8716013
2742,13,8716005
2743,14,8716008
2744,16,8716012
2745,18,8716008
2746,1,25436508
2747,2,25436512
2748,6,25436512
2749,11,25436503
2750,12,25436513
2751,13,25436505
2752,14,25436508
2753,16,25436511
2754,18,25436507
2755,1,42157005
2756,2,42157008
2757,6,42157009
2758,11,42157000
2759,12,42157010
2760,13,42157001
2761,14,42157004
2762,16,42157008
2763,18,42157004
2764,1,58877802
2765,2,58877806
2766,6,58877806
2767,11,58877797
2768,12,58877807
2769,13,58877799
2770,14,58877802
2771,16,58877805
2772,18,58877801
2773,1,75597998
2774,2,75598001
2775,6,75598002
2776,11,75597993
2777,12,75598003
2778,13,75597994
2779,14,75597997
2780,16,75598001
2781,18,75597997
2782,1,92318864
2783,2,92318868
2784,6,92318869
